gene,logFC,p_val
PKD1L3,0.0,0.6986017743588131
FSTL1,0.0,0.6987034786102231
MUL1,0.0,0.698718265079433
PLEKHG6,0.0,0.6987408940380964
LOC105374042,0.0,0.6988292991161213
LOC107984543,0.0,0.6988821057314019
PNISR,0.0,0.6988883065787119
MAP2K5,0.0,0.6990618230364876
FGF10,0.0,0.6990860923467481
LOC100505715,0.0,0.6990894822334737
HNF1A,0.0,0.699170216117025
CYP7B1,0.0,0.6991797196562339
KIAA1958,0.0,0.6991881625836027
ELF5,0.0,0.6991902276510862
TIPARP,0.0,0.6994472778870832
SNHG10,0.0,0.6998130146786664
CD81,0.0,0.6998377675444836
HLX,0.0,0.6998730873329838
LOC105373918,0.0,0.7000327196467031
HTRA1,0.0,0.7000597140239435
LINC01918,0.0,0.7001233144909669
QSER1,0.0,0.7002010068373445
LOC107986363,0.0,0.7003018073103042
CNNM3,0.0,0.7003564896664877
ATMIN,0.0,0.7003581531680056
BMP8A,0.0,0.7003915675375949
THAP2,0.0,0.7004116027019041
LOC107984019,0.0,0.7004121434736312
LOC107986343,0.0,0.7004379055138021
CBL,0.0,0.7004739897483001
DDX28,0.0,0.7004902791741712
SOX1,0.0,0.7005718786517279
KANSL2,0.0,0.7006510273501054
LPAR6,0.0,0.7007892878728708
WWC1,0.0,0.7008048479826492
BMPR1A,0.0,0.7008939788772346
CLEC11A,0.0,0.7010126858940289
CDC16,0.0,0.7010220346651046
CAVIN1,0.0,0.7010478811929828
NBR2,0.0,0.7010737726732864
MAPKAPK3,0.0,0.7011626272469726
ECI2,0.0,0.7011906204227119
DLG4,0.0,0.7012389903551035
LOC105373171,0.0,0.7013292928013362
LOC100420587,0.0,0.7014035216910631
GYG2,0.0,0.7014251774017208
CAMSAP1-DT,0.0,0.7016151173248004
CENPU,0.0,0.7016407599517205
ASB1,0.0,0.7016882523874419
ZNF292,0.0,0.701726114266332
HOXC8,0.0,0.7018227465074016
NDUFAF4,0.0,0.7019963690072886
MYO1C,0.0,0.7021719834236844
LOC105375245,0.0,0.7022134301448923
DYNC1I2,0.0,0.7022213732677891
NRCAM,0.0,0.7022232707326947
POGLUT1,0.0,0.7022606616741995
LOC105378551,0.0,0.7022674633540088
TRNI,0.0,0.7022681239478272
MFSD11,0.0,0.7023478138557304
ROCK1,0.0,0.7023537399653718
NCK2,0.0,0.7024372157865377
ITFG1-AS1,0.0,0.7026811568170331
ERCC6L,0.0,0.702683432825197
GOLIM4,0.0,0.7027112967807665
DNMT1,0.0,0.7028098104472504
TARS3,0.0,0.7028235797314868
LOC105374225,0.0,0.7028473501804677
LCORL,0.0,0.7029049464028319
SPIN4,0.0,0.7029183121100826
S100B,0.0,0.702935276553373
DHX38,0.0,0.7029698223107395
PIP5K1C,0.0,0.7030545794558768
CLASRP,0.0,0.7031320978651052
ATXN2L,0.0,0.7032087072351021
WNT2,0.0,0.7032533794219742
ERICD,0.0,0.7032959909754863
IRS1,0.0,0.7033202662590432
LINC01996,0.0,0.7034493788793914
MPPED2,0.0,0.7034504517343738
THUMPD1,0.0,0.7034706756723924
GABRA5,0.0,0.7034756930137853
LOC105378268,0.0,0.7034815737353848
HAPLN1,0.0,0.7035493897420386
MDFI,0.0,0.7036428537944236
MBNL1,0.0,0.7038175790036507
LOC105369745,0.0,0.703821412624962
FAM174A,0.0,0.7039609098290305
TCF12,0.0,0.7040239129885042
PSMG2,0.0,0.7041380005728652
RPF1,0.0,0.704187528602968
ETV3,0.0,0.7043356903723099
CHP1P2,0.0,0.7043540800169228
LPCAT4,0.0,0.7043710423515086
ZNF560,0.0,0.7045663233335404
TMEM272,0.0,0.7046265201994313
TRAK1,0.0,0.7046355748622328
CCT6P1,0.0,0.7046364521999394
SNAI1,0.0,0.7047067307458271
COX6B1,0.0,0.7047257775928744
ZNF619,0.0,0.7047423048259142
ATP5MF,0.0,0.7047630494587718
MNX1-AS1,0.0,0.7048636451687326
ZBTB37,0.0,0.7048849161846726
ZNF582-DT,0.0,0.7049486538611746
UBE4B,0.0,0.7050574834729653
PPP6R2,0.0,0.7051128305245609
ADGRL4,0.0,0.705127000102066
ZEB2,0.0,0.7051676518724578
INHBA,0.0,0.7053193502854571
BIN1,0.0,0.705373386063682
TERF1,0.0,0.7054256711076689
PARD6G,0.0,0.7054408468968849
GEMIN4,0.0,0.7055025065025431
UTP6,0.0,0.705506027425631
RUBCNL,0.0,0.7055317981603395
HAGHL,0.0,0.7056625516890234
LIPJ,0.0,0.7058234262698607
PRSS27,0.0,0.7058234262698607
LRRC46,0.0,0.7058234262698607
CLDN9,0.0,0.7059115041964276
BVES,0.0,0.7060046063700258
RASL10A,0.0,0.7060553419778892
LOC171391,0.0,0.7060822230321854
LOC105369487,0.0,0.7061416024022225
PCDH12,0.0,0.7061653901918309
RRP15,0.0,0.706277397056953
ABCC8,0.0,0.7064000602628075
FAR2P2,0.0,0.7064042900614359
GLO1,0.0,0.7064079755761076
CCDC59,0.0,0.7064966288677816
TAB3,0.0,0.706548346679807
PDE6B,0.0,0.7066397902465855
GTF2E1,0.0,0.7066492382589864
RNA45SN4,0.0,0.706758328918998
TWNK,0.0,0.7067908162997891
LOC107986641,0.0,0.7067954823404822
EIF4EBP2,0.0,0.7069346057957859
FAM111A-DT,0.0,0.707041899434917
SMG1P5,0.0,0.7070704604234588
PLGRKT,0.0,0.7071228065071231
LINC02608,0.0,0.7071775735884791
SERPINB9,0.0,0.7071832914053586
CLDN3,0.0,0.7071884134865527
RELCH,0.0,0.7072542269583943
ZC3HAV1L,0.0,0.7073662158756348
HNRNPU,0.0,0.7073995011272558
AHCY,0.0,0.7074226991152642
LOC102724784,0.0,0.7075282224640336
LOC105376076,0.0,0.7075909747106721
STC1,0.0,0.7078740182993851
HSPA5-DT,0.0,0.7079275413859583
NR2F2,0.0,0.7080262881344423
LINC01530,0.0,0.7080289397807982
LOC283387,0.0,0.7080914872214163
RANBP3-DT,0.0,0.708101273230631
CAPN14,0.0,0.70820167448614
LOC105370559,0.0,0.70820167448614
OPA1-AS1,0.0,0.708222247958523
PTRH1,0.0,0.7083197645341175
SMAD7,0.0,0.7083775582443372
LOC107986335,0.0,0.7083965930802324
IGSF3,0.0,0.7084705728117628
MPHOSPH8,0.0,0.7085245523744939
SH3BGRL,0.0,0.70862281738459
YY1AP1,0.0,0.70864529209155
TAF1D,0.0,0.7087340636633342
ZNF454,0.0,0.7087695092820773
ZNF274,0.0,0.7088090435821298
PIM3,0.0,0.7088775818054407
PDSS2,0.0,0.7088801006766037
TAF13,0.0,0.7089208366109905
ORC5,0.0,0.7089894794002802
SGPP2,0.0,0.7090257753512939
CCNC,0.0,0.7090290448288374
C1orf162,0.0,0.709031975624361
CAPS,0.0,0.7091030247092418
ZNF540,0.0,0.7091463222846788
EML4-AS1,0.0,0.7091893231234161
LOC105372507,0.0,0.7091893231234161
DNAH3,0.0,0.7092756924348331
APLN,0.0,0.7092995581906905
LRRC7-AS1,0.0,0.709312326583044
TRIQK,0.0,0.7093342109962326
ABCE1,0.0,0.7093363106437278
NDUFA4,0.0,0.709402914381146
SLN,0.0,0.7094125858571423
FRG1JP,0.0,0.7094342267790787
SLC12A5,0.0,0.7094938242668954
ANKRD40,0.0,0.7095440858681984
PRKAG2,0.0,0.7096215292047376
COMMD8,0.0,0.7096592907701404
AKAP8L,0.0,0.70969169647166
ACOT13,0.0,0.7097289472357484
NAA50,0.0,0.709819671218386
ALDH1B1,0.0,0.7100046870701275
TMEM86A,0.0,0.7100270871487128
MTO1,0.0,0.7101762076402167
SUPT20H,0.0,0.7102229122109698
LOC105375931,0.0,0.7102400190288743
SEPTIN2,0.0,0.7103046026337183
PRKCA,0.0,0.7103218083426643
ZNF444,0.0,0.7103251397288886
LARGE1,-0.9999992786530209,0.7103913222794092
SATB1,0.0,0.7104581153216765
HSBP1,0.0,0.7104680408139623
PAN3-AS1,0.0,0.7105480100674557
FAM86HP,0.0,0.7105664615679022
CIP2A,0.0,0.7105680279744631
ITGB8,0.0,0.7106005338905471
OCLN,0.0,0.7106150853451353
LOC339666,0.0,0.7106150853451353
ATE1,0.0,0.7106288014946063
HARBI1,0.0,0.710629882176362
SNTG2-AS1,0.0,0.7106355595121756
LOC105377262,0.0,0.7106355595121756
SRCAP,0.0,0.7106462480682264
SH3TC2-DT,0.0,0.7106786246088841
LOC105377858,0.0,0.7107419650119933
ADRB3,0.0,0.7107419650119933
CERCAM,0.0,0.710892835518133
FAM32A,0.0,0.7109126601433811
CTTNBP2NL,0.0,0.7109450520182448
LOC107985184,0.0,0.7110311707148869
LRRC52,0.0,0.7110311707148869
LINC01808,0.0,0.7110311707148869
LOC105373459,0.0,0.7110311707148869
MORC1,0.0,0.7110311707148869
LAMP3,0.0,0.7110311707148869
LINC02462,0.0,0.7110311707148869
LOC105375841,0.0,0.7110311707148869
LOC101926908,0.0,0.7110311707148869
LOC105376017,0.0,0.7110311707148869
LOC105376600,0.0,0.7110311707148869
NGFR-AS1,0.0,0.7110311707148869
LOC105372839,0.0,0.7110311707148869
ZNF497,0.0,0.7110702085586479
GMPR,0.0,0.7111068319905293
TTC33,0.0,0.7111380153988862
LOC105372624,0.0,0.7112075384809564
AKR7L,0.0,0.7112484594489972
LOC102724857,0.0,0.7112484594489972
LOC107985725,0.0,0.7112484594489972
LOC105375767,0.0,0.7112484594489972
SURF1,0.0,0.7112484594489972
LOC107984263,0.0,0.7112484594489972
GPR132,0.0,0.7112484594489972
LOC107984827,0.0,0.7112484594489972
ZFPM1-AS1,0.0,0.7112484594489972
MYO1D-DT,0.0,0.7112484594489972
SMG1P2_1,0.0,0.7112484594489972
LOC105370768,0.0,0.7113280132282933
LINC02206,0.0,0.7113754006254097
MED4,0.0,0.7114106030215042
SNW1,-19.931570012018494,0.7114160409694394
LOC107984910,0.0,0.7114268489225344
LOC105378663,0.0,0.7114268489225344
LINC01704,0.0,0.7114268489225344
LOC105371606,0.0,0.7114268489225344
LOC105371649,0.0,0.7114268489225344
LOC105371701,0.0,0.7114268489225344
LOC105372889,0.0,0.7114268489225344
LOC107985352,0.0,0.7114268489225344
LOC105373406,0.0,0.7114268489225344
LOC105374571,0.0,0.7114268489225344
SOCAR,0.0,0.7114268489225344
MYOSLID-AS1,0.0,0.7114268489225344
TNRC17,0.0,0.7114268489225344
LOC105374139,0.0,0.7114268489225344
PIK3CA-DT,0.0,0.7114268489225344
LINC02054,0.0,0.7114268489225344
SLC34A2,0.0,0.7114268489225344
LOC105377295,0.0,0.7114268489225344
LOC105377375,0.0,0.7114268489225344
LOC105377622,0.0,0.7114268489225344
LINC02233,0.0,0.7114268489225344
TEMN3-AS1,0.0,0.7114268489225344
CCDC125,0.0,0.7114268489225344
LOC105379090,0.0,0.7114268489225344
LOC107986364,0.0,0.7114268489225344
LOC107986368,0.0,0.7114268489225344
ARHGAP26-IT1,0.0,0.7114268489225344
LOC105377762,0.0,0.7114268489225344
TRT-TGT1-1,0.0,0.7114268489225344
LOC105377887,0.0,0.7114268489225344
LOC101927365,0.0,0.7114268489225344
ITPRID1,0.0,0.7114268489225344
LOC105375582,0.0,0.7114268489225344
LOC105379355,0.0,0.7114268489225344
LOC105375846,0.0,0.7114268489225344
RRS1-DT,0.0,0.7114268489225344
LOC107986977,0.0,0.7114268489225344
LOC105376201,0.0,0.7114268489225344
LOC105378575,0.0,0.7114268489225344
LRRN4CL,0.0,0.7114268489225344
KCNK7,0.0,0.7114268489225344
LOC105369515,0.0,0.7114268489225344
LOC107984406,0.0,0.7114268489225344
LOC105369698,0.0,0.7114268489225344
ORAI1,0.0,0.7114268489225344
LOC102723381,0.0,0.7114268489225344
SUGT1P3,0.0,0.7114268489225344
LOC105370356,0.0,0.7114268489225344
LOC112268152,0.0,0.7114268489225344
LOC105370839,0.0,0.7114268489225344
RCCD1-AS1,0.0,0.7114268489225344
PDIA2,0.0,0.7114268489225344
TRR-CCG1-3,0.0,0.7114268489225344
TNFRSF17,0.0,0.7114268489225344
LOC105371087,0.0,0.7114268489225344
LOC105371147,0.0,0.7114268489225344
LOC102723323,0.0,0.7114268489225344
TAT-AS1,0.0,0.7114268489225344
LOC101927727,0.0,0.7114268489225344
TRS-GCT4-3,0.0,0.7114268489225344
MYH13,0.0,0.7114268489225344
PYY2,0.0,0.7114268489225344
LINC01979,0.0,0.7114268489225344
LOC100129503,0.0,0.7114268489225344
LOC105371956,0.0,0.7114268489225344
LOC107985141,0.0,0.7114268489225344
LOC101928844,0.0,0.7114268489225344
ZNF177,0.0,0.7114268489225344
LINC02926,0.0,0.7114268489225344
LOC729966,0.0,0.7114268489225344
LOC105372431,0.0,0.7114268489225344
NTSR1,0.0,0.7114268489225344
TPTE,0.0,0.7114268489225344
LINC01664,0.0,0.7114268489225344
CCDC188,0.0,0.7114268489225344
LOC105377211,0.0,0.7114268489225344
METRNL_1,0.0,0.7114268489225344
PBX2_6,0.0,0.7114268489225344
CUTA_1,0.0,0.7114268489225344
ZNF703,0.0,0.7114561053171309
MEGF10,0.0,0.7114901227442472
OLIG1,0.0,0.7115258681069323
FASTKD1,0.0,0.7115341682541547
TTC8,0.0,0.7115619043252452
USP33,0.0,0.7117194341752311
GCOM1,0.0,0.7117558576465199
EGOT,0.0,0.7118390578137761
CACNA2D3-AS1,0.0,0.7119216544499912
LOC101929653,0.0,0.7119216544499912
LOC105369677,0.0,0.7119216544499912
PLCZ1,0.0,0.7119216544499912
FGF22,0.0,0.7119216544499912
ZNF812P,0.0,0.7119216544499912
CLN6,0.0,0.7119495856951011
FOXF2-DT,0.0,0.7120090250394555
KLC4-AS1,0.0,0.7120090250394555
LOC101927325,0.0,0.7120090250394555
LOC107984615,0.0,0.7120090250394555
TEX45,0.0,0.7120090250394555
LOC107985394,0.0,0.7120090250394555
LOC105370286,0.0,0.7120198692710951
TMEM59,0.0,0.7120287681809224
ALDH1A3,0.0,0.7121196513415944
SUPT6H,0.0,0.7121900229001652
TNFRSF10A,0.0,0.7122627705477593
LOC392232,0.0,0.7123038228198044
C3,0.0,0.7124165702566658
LINC00957,0.0,0.7124171578425227
NRIP2,0.0,0.7124171578425227
MARCKSL1,0.0,0.7124468288366326
PRKAG1,0.0,0.7125152012005213
MSANTD4,0.0,0.7125545584961581
ANAPC16,0.9999992786530209,0.7125943049412804
LINC02444,0.0,0.7126420005105237
DPP6,0.0,0.7128879393756649
LOC105377684,0.0,0.7130238136106297
SLC35A5,0.0,0.7131477318318498
GINS1,0.0,0.7131777878832849
KLHL32,0.0,0.7131913359656239
A2MP1,0.0,0.7132310139969165
NPPB,0.0,0.7132943018242103
MGARP,0.0,0.7133324621873403
TPTEP2,0.0,0.7133501370337259
GDF6,0.0,0.7133585059485181
SARS1,0.0,0.7133661309688994
POLR2B,0.0,0.7133931633504609
CEP63,0.0,0.7134543539204957
LOC105371466,0.0,0.713483959944688
ATP13A1,0.0,0.7135100329964075
CBLN1,0.0,0.7135309808048318
ENTPD1-AS1,0.0,0.7135556121843446
CERS6-AS1,0.0,0.7135900609438781
NADK,0.0,0.7136551973224976
DEPDC7,0.0,0.713738880820006
ISCA1,0.0,0.713768271048122
SPOP,0.0,0.713769403896952
PARP3,0.0,0.7138236605019379
A2M-AS1,0.0,0.7138236605019379
MGC15885,0.0,0.7138236605019379
CYB5R3,0.0,0.7138486245821416
ATXN1,0.0,0.7138497162269629
WDR55,0.0,0.7139396567738578
LOC646548,0.0,0.7139902703588737
PLEKHB1,0.0,0.7139970821143775
PIK3C2B,0.0,0.7140710424324401
LPCAT2,0.0,0.7140868956223314
FSD1L,0.0,0.7140987952306581
LOC100506023,0.0,0.714108849049265
SCAF8,0.0,0.7141803220649244
IFNAR2,0.0,0.7143285214264863
LOC105372471,0.0,0.7144174405533501
CNTNAP1,0.0,0.7144314296589138
ANXA7,0.0,0.7145121800447469
EXOG,0.0,0.7145857945113163
LLPH,0.0,0.7146855368450993
GLB1L2,0.0,0.7149417259692559
C22orf31,0.0,0.7150250728049186
ZFP91,0.0,0.7150797898852244
SLC7A1,0.0,0.7151609151345119
SYP,0.0,0.7151726351224768
LOC107987107,0.0,0.7153503665621035
FXYD6,0.0,0.715398566695963
STIL,0.0,0.7154238469895036
LOC107987258,0.0,0.715522836959517
GRM8-AS1,0.0,0.7156627207899714
CHMP2B,0.0,0.715704926081667
KIF12,0.0,0.7158627112924453
TGFBR1,0.0,0.715963471272034
RIPK2-DT,0.0,0.7160690993482952
SPCS2,0.0,0.7160846708942679
ZDHHC15,0.0,0.7161146920892185
KLRF1,0.0,0.7162875288682737
LINC00683,0.0,0.7164073299129212
ADM5,0.0,0.7164073299129212
KIF5B,0.0,0.716502436668616
IFIT2,0.0,0.7166900063181814
CD36,0.0,0.7168753159000791
LONP1,0.0,0.717005323280276
SAR1A,0.0,0.7170172254773803
SCARA5,0.0,0.7170893222916241
LOC105370461,0.0,0.7171322023843136
SFSWAP,0.0,0.7172244374892678
LOC107985046,0.0,0.7172364522940147
AGO2,0.0,0.7173471994438103
JADE1,0.0,0.7174282111677184
DIO1,0.0,0.7175468042004222
C1orf210,0.0,0.7176226227982108
LINC00543,0.0,0.717728254915627
DMC1,0.0,0.717728254915627
ITGB3BP,0.0,0.7178040136842461
CHST7,0.0,0.717819073981598
TMX3,0.0,0.7178223431611092
CLP1,0.0,0.7178522869332282
LRRC8D,0.0,0.717901952118666
ARHGEF11,0.0,0.718064179140727
IMPA2,0.0,0.7180726914529862
LINC02259,0.0,0.7181003509376066
LINC02864,0.0,0.718113835119351
MTF1,0.0,0.7183903129585237
PARP12,0.0,0.7184451379413381
AFAP1,0.0,0.7185490810563251
SCN5A,0.0,0.7186428671276259
CPD,0.0,0.718644340929228
PDXDC1,0.0,0.7188075562920736
TAF1,0.0,0.718815757827431
COA5,0.0,0.7188217560561125
RPS28,0.0,0.7188496937528074
CENPVL3,0.0,0.7188881310889866
LHCGR,0.0,0.7189180300355371
EDC4,0.0,0.7189780749810775
PKD2,0.0,0.7192295720948909
SMAGP,0.0,0.7192721391146666
TMEM234,0.0,0.719344189528667
MYH7B,0.0,0.7194007413690848
FLRT3,0.0,0.7194782647872614
FOXS1,0.0,0.719591693129336
CACNA1G-AS1,0.0,0.7197041051265592
QTRT1,0.0,0.7198263158383293
LOC105379346,0.0,0.7199224538194517
NUDT8,0.0,0.7199358400108962
PCDHB3,0.0,0.7199680463054321
TMEM132A,0.0,0.719981575203938
LOC101927609,0.0,0.7199874469934402
PGAM2,0.0,0.720087772670444
GPR173,0.0,0.720170997865409
MEIS3,0.0,0.7203553933791557
MBD1,0.0,0.7204517204535217
INTS2,0.0,0.7205317111646062
ALG10B,0.0,0.7205424044449282
SVBP,0.0,0.720641405289064
OXA1L,0.0,0.7206697765682621
NELFCD,0.0,0.7206927585139427
ZNF410,0.0,0.7207292772002625
RNF180,0.0,0.72079048155715
TBC1D22B,0.0,0.7207939236644054
LIMK1,0.0,0.7208426053816115
LOC101928817,0.0,0.7208642383988495
DNAAF4,0.0,0.7208642383988495
FGF13-AS1,0.0,0.720876345040968
PLB1,0.0,0.7209940401986632
LINC02643,0.0,0.7210312856946317
LOC102724527,0.0,0.7210316238383989
COL1A1,0.0,0.721031812288263
NUP153-AS1,0.0,0.7210406822057759
LOC107985145,0.0,0.7210406822057759
LOC102724652,0.0,0.7210406822057759
TUBA1A,0.0,0.7210576498073595
ZNF829,0.0,0.7211232704172892
LOC112268250,0.0,0.7211501651106862
LRRC8A,0.0,0.7211810802208766
ZNF451-AS1,0.0,0.7213748133275899
IRAIN,0.0,0.7213954755035552
GGA1,0.0,0.721396412623887
PGAP1,0.0,0.7214924939471525
PPP2R3C,0.0,0.7216429071647525
PCDHGB7,0.0,0.7216707027956234
LOC107986010,0.0,0.7217394843883294
CALM2,0.0,0.7217819026018536
TMEM274P,0.0,0.7218603661991703
TMSB10,0.0,0.7218925970201782
SUCLG2-DT,0.0,0.7218935158543768
KIAA1755,0.0,0.7219102053839206
AMN,0.0,0.7219407805285587
APRT,0.0,0.7219857464656929
LOC112268262,0.0,0.7219984437223724
KLHL3,0.0,0.7220372646163273
LOC105379168,0.0,0.7220610973280654
RPS10-NUDT3,0.0,0.7221544580284018
CPEB4,0.0,0.7221808157608225
ANXA2,0.0,0.7222749766418474
LOC107985783,0.0,0.7223899083784406
NUDT15,0.0,0.7223945802402425
LOC101929710,0.0,0.7224489871404118
SGCB,0.0,0.7224706563911303
CLTCL1,0.0,0.7225129558191015
LOC101928409,0.0,0.7225196227752331
PEAK1,0.0,0.7225302348002254
LOC101927179,0.0,0.7226931559731845
ZNF652,0.0,0.7230718989642387
NREP,0.0,0.7233674060098654
GULP1,0.0,0.7234698032010931
KCTD21,0.0,0.72348182591084
KCTD6,0.0,0.723484782212436
TMEM205,0.0,0.7235735343424112
FOLH1,0.0,0.723694758610063
ZNF69,0.0,0.72379043972689
C11orf68,0.0,0.723821191003134
LOC101927078,0.0,0.7238982110351133
FBXL14,0.0,0.7239161917260668
CPXM1,0.0,0.7239331920590426
TRIM59-IFT80,0.0,0.7239379124615715
LOC105375523,0.0,0.7240460516088036
RPS6KL1,0.0,0.7241776690981676
CDH1,0.0,0.7242411582971786
GINS4,0.0,0.7242468695995922
LOC102724340,0.0,0.7243755235978849
LOC105378286,0.0,0.7243785156925784
POMP,0.0,0.7244949683212538
LOC101928068,0.0,0.7245157699829686
PAICS,0.0,0.7245177822987594
TTC32,0.0,0.7246311751762164
WNK4,0.0,0.7246653910486986
GPSM2,0.0,0.7246860346119424
PRKRA,0.0,0.724698306137912
ABCA10,0.0,0.724734800727532
KIRREL2,0.0,0.7247362369648882
LOC105374657,0.0,0.7247541259670608
EXD2,0.0,0.724790876843443
TFRC,0.0,0.7248608860481309
KLK1,0.0,0.7248638129039553
DLL3,0.0,0.7248687653565901
ME3-DT,0.0,0.72504004610721
NIPA2,0.0,0.7250616932011706
IL12RB2,0.0,0.7251856269037571
SRD5A3,0.0,0.7252096464741224
POLDIP2,0.0,0.725219660615636
SNX32,0.0,0.7254792506962101
PMFBP1,0.0,0.7255246488019329
CTDP1,0.0,0.7255932110098706
IFRD1,0.0,0.7257117983117882
LINC01191,0.0,0.7257691036669673
STAT5A,0.0,0.7257849928906883
INTS6L,0.0,0.7258006864132123
CEP57,0.0,0.725891597084305
PGM2L1,0.0,0.725967510392266
RPS27L,0.0,0.7260039738541673
MAB21L4,0.0,0.7260241482275236
C5-OT1,0.0,0.7260241482275236
PIWIL4,0.0,0.7260241482275236
FLT3LG,0.0,0.7260241482275236
DNAJB7,0.0,0.7260241482275236
LOC107986933,0.0,0.7260245314465144
ATXN2,0.0,0.7261295065416944
EXOSC10-AS1,0.0,0.7261465752643474
ZBTB32,0.0,0.7261983004513568
TRIM23,0.0,0.7262018943631534
PHACTR3,0.0,0.7263486883132
LOC102723675,0.0,0.7264170725466139
CPB2-AS1,0.0,0.7264461068445459
GPR137C,0.0,0.7264488924787359
NPC2,0.0,0.7264579799881703
GIN1,0.0,0.7264910349331952
STK25,0.0,0.7265605944675738
SOX11,0.0,0.7266258242581956
DDX3X,0.0,0.7266299760123288
KATNAL1,0.0,0.7266404620322776
PREB,0.0,0.7266951525792549
OR4F16,0.0,0.7266963126166877
LOC105374852,0.0,0.7266963126166877
AOX1,0.0,0.7266963126166877
CDC20B,0.0,0.7266963126166877
PDE6A,0.0,0.7266963126166877
LOC646588,0.0,0.7266963126166877
SCARNA28,0.0,0.7266963126166877
LOC101927245,0.0,0.7266963126166877
MRS2P2,0.0,0.7266963126166877
USP32P3,0.0,0.7266963126166877
MEIOC,0.0,0.7266963126166877
TSPY26P,0.0,0.7266963126166877
PRKX-AS1,0.0,0.7266963126166877
EFTUD2,0.0,0.7267312288953125
PPIG,0.0,0.7267423034976359
LOC105371159,0.0,0.7268187984172056
MICA_2,0.0,0.7268737387553297
LOC101927960,0.0,0.7270635218246603
STAM2,0.0,0.727068109476779
VAMP2,0.0,0.7270772700566552
TPM4,0.0,0.7271089596574133
MED20,0.0,0.7271710867928773
KANK2,0.0,0.7272032892503836
LINC02211,0.0,0.7272473501013319
MRRF,0.0,0.7273342524059072
LINC02506,0.0,0.7274306328739701
RORB,0.0,0.7274430751396079
NBAS,0.0,0.7274775110159146
CASR,0.0,0.7274870655028262
IL6R-AS1,0.0,0.7274912220441705
C12orf56,0.0,0.7274912220441705
LOC105371998,0.0,0.7274912220441705
IGFL2,0.0,0.7274912220441705
PHC2-AS1,0.0,0.7275051387155228
SANBR,0.0,0.7275507298924266
LOC105377113,0.0,0.727613731536183
FAT1,-19.931570012018494,0.7276492836732151
CREBRF,0.0,0.7277276439810481
GDF15,0.0,0.7277838283438213
ASL,0.0,0.7278430117722747
LOC101928861,0.0,0.72785888237697
FANCD2OS,0.0,0.7278910045471418
C3orf38,0.0,0.727919614010447
MAFG,0.0,0.7279240599225447
HMGCL,0.0,0.727932259092634
PARP16,0.0,0.7279727693966946
CCND1,-19.931570012018494,0.7279798315277266
CCDC134,0.0,0.7280320487851614
MRPS17,0.0,0.7280550246697751
INTS4P1,0.0,0.7280869755584265
ELP6,0.0,0.7281517590809923
IMPDH1,0.0,0.7281891605205781
FAM222A,0.0,0.7282442103665188
VSNL1,0.0,0.7285737245105914
CDH12,0.0,0.728617669740195
EXO5-DT,0.0,0.7286392411582081
LINC00667,0.0,0.7286962397039778
SPEN-AS1,0.0,0.7287152711710934
TMEM218,0.0,0.7287465474330033
PIGX,0.0,0.7287836515221444
MGC2889,0.0,0.7289432010174077
LOC105372117,0.0,0.7289432010174077
UBOX5-AS1,0.0,0.7290070196917164
RP9P,0.0,0.7290448845852955
ANKRD65-AS1,0.0,0.7290570593217454
LOC105373231,0.0,0.7290570593217454
CFAP99,0.0,0.7290570593217454
LOC105377366,0.0,0.7290570593217454
LOC107986356,0.0,0.7290570593217454
LOC105378145,0.0,0.7290570593217454
LINC02851,0.0,0.7290570593217454
LOC105370324,0.0,0.7290570593217454
ZNF208,0.0,0.7290570593217454
TLDC2,0.0,0.7290570593217454
LOC100128988,0.0,0.7290570593217454
LINC01275,0.0,0.7290570593217454
DNAJC12,0.0,0.7291182777656224
TYMSOS,0.0,0.7291211420282039
TELO2,0.0,0.7291381534727965
CENPB,0.0,0.7292160098240683
HIPK3,0.0,0.7292937704390932
SMIM38,0.0,0.7292947771936147
LOC105378746,0.0,0.7293964023112349
BRDT,0.0,0.7293964023112349
LOC105371217,0.0,0.7293964023112349
CTXND2,0.0,0.7293964023112349
PTPRC,0.0,0.7293964023112349
MYOPARR,0.0,0.7293964023112349
SLC26A9,0.0,0.7293964023112349
LOC105373041,0.0,0.7293964023112349
LOC107985861,0.0,0.7293964023112349
CD8A,0.0,0.7293964023112349
LOC102724642,0.0,0.7293964023112349
ADRA2B,0.0,0.7293964023112349
LOC105373514,0.0,0.7293964023112349
LOC107985819,0.0,0.7293964023112349
LOC107985828,0.0,0.7293964023112349
LOC105373793,0.0,0.7293964023112349
TIMP4,0.0,0.7293964023112349
LOC105377015,0.0,0.7293964023112349
SLC22A13,0.0,0.7293964023112349
KIAA1143,0.0,0.7293964023112349
FLNB-AS1,0.0,0.7293964023112349
LOC107986097,0.0,0.7293964023112349
LOC105374038,0.0,0.7293964023112349
LINC02029,0.0,0.7293964023112349
LOC105374230,0.0,0.7293964023112349
OSTN,0.0,0.7293964023112349
LOC105374339,0.0,0.7293964023112349
LOC105374347,0.0,0.7293964023112349
LOC105374516,0.0,0.7293964023112349
LINC02928,0.0,0.7293964023112349
LOC105378998,0.0,0.7293964023112349
LOC105378237,0.0,0.7293964023112349
LCP2,0.0,0.7293964023112349
LOC105377727,0.0,0.7293964023112349
LOC105377763,0.0,0.7293964023112349
LUADT1,0.0,0.7293964023112349
AIRN,0.0,0.7293964023112349
FKBP9P1,0.0,0.7293964023112349
